,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
271,[],48.875932,2.3590598999999997,Les Enfants Perdus,48.87438536093944,2.3619354916417197,French Restaurant
272,[],48.875932,2.3590598999999997,Le Grand Amour Restaurant,48.87456598277865,2.3563213985670255,Restaurant
273,[],48.875932,2.3590598999999997,Les Orientalistes,48.875501521125955,2.358844578266144,Mediterranean Restaurant
274,[],48.875932,2.3590598999999997,Le Grand Amour Hôtel,48.874538927210786,2.3562651606408602,Hotel
275,[],48.875932,2.3590598999999997,Le Delly's,48.878458299848,2.357852395267173,African Restaurant
276,[],48.875932,2.3590598999999997,La Taverne de Zhao,48.873208507755244,2.360328697564808,Shanxi Restaurant
277,[],48.854504600000006,2.3217642000000005,Le Pain Quotidien,48.85380654994543,2.324211895465851,Bakery
278,[],48.854504600000006,2.3217642000000005,Noglu,48.855123,2.324247,Gluten-free Restaurant
279,[],48.854504600000006,2.3217642000000005,Café Varenne,48.854088042218095,2.3237210512161255,Bistro
280,[],48.854504600000006,2.3217642000000005,Musée Maillol,48.854754263704834,2.3249012231826782,Art Museum
281,[],48.854504600000006,2.3217642000000005,Jacques Genin,48.853890380098086,2.3239704966545105,Chocolate Shop
282,[],48.854504600000006,2.3217642000000005,Coya,48.85423204166965,2.3246128857135773,Peruvian Restaurant
283,[],48.854504600000006,2.3217642000000005,La Pâtisserie des Rêves,48.85368948607358,2.323810142503156,Pastry Shop
284,[],48.854504600000006,2.3217642000000005,% Arabica,48.85423469231047,2.3248391069316185,Coffee Shop
285,[],48.854504600000006,2.3217642000000005,Chez Graff,48.856212997456275,2.3209644516068355,French Restaurant
286,[],48.854504600000006,2.3217642000000005,The Conran Shop,48.851793182777676,2.3236754821337,Furniture / Home Store
287,[],48.847012299999996,2.3170113,Fromagerie Quatrehomme,48.84793794331287,2.319610671232334,Cheese Shop
288,[],48.847012299999996,2.3170113,Eric Kayser,48.84660986993795,2.3176538944244385,Bakery
289,[],48.847012299999996,2.3170113,Joséphine Chez Dumonet,48.84576261454011,2.3198962211608887,French Restaurant
290,[],48.847012299999996,2.3170113,Le Petit Lutetia,48.84834846372899,2.3205962777137756,French Restaurant
291,[],48.847012299999996,2.3170113,Plume,48.848771188832345,2.319200187921524,French Restaurant
292,[],48.847012299999996,2.3170113,Mai Do,48.84528178607615,2.3195892147542025,Vietnamese Restaurant
293,[],48.847012299999996,2.3170113,Le Bien Décidé,48.84586623959467,2.31969192289687,French Restaurant
294,[],48.847012299999996,2.3170113,L'Arbre de Sel,48.84474632637821,2.318777559164197,Korean Restaurant
295,[],48.847012299999996,2.3170113,Mori Yoshida,48.84797603907342,2.312234491109848,Pastry Shop
296,[],48.847012299999996,2.3170113,Hôtel Louison (Ex-Aviatic Saint-Germain),48.845386604906764,2.3212771155742633,Hotel
297,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
298,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
299,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
300,[],48.8775664,2.3408453,Les Saisons,48.87666111519946,2.340131986748549,French Restaurant
301,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
302,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
303,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
304,[],48.8775664,2.3408453,Belle Maison,48.87948782651649,2.3397140051683203,French Restaurant
305,[],48.8775664,2.3408453,Le Rouge et le Verre,48.87636872523512,2.34118290245533,Wine Bar
306,[],48.8775664,2.3408453,Hôtel Amour,48.87963106634556,2.339414656162262,Hotel
307,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
308,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
309,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
310,[],48.8775664,2.3408453,Les Saisons,48.87666111519946,2.340131986748549,French Restaurant
311,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
312,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
313,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
314,[],48.8775664,2.3408453,Belle Maison,48.87948782651649,2.3397140051683203,French Restaurant
315,[],48.8775664,2.3408453,Le Rouge et le Verre,48.87636872523512,2.34118290245533,Wine Bar
316,[],48.8775664,2.3408453,Hôtel Amour,48.87963106634556,2.339414656162262,Hotel
317,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
318,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
319,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
320,[],48.8775664,2.3408453,Les Saisons,48.87666111519946,2.340131986748549,French Restaurant
321,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
322,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
323,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
324,[],48.8775664,2.3408453,Belle Maison,48.87948782651649,2.3397140051683203,French Restaurant
325,[],48.8775664,2.3408453,Le Rouge et le Verre,48.87636872523512,2.34118290245533,Wine Bar
326,[],48.8775664,2.3408453,Hôtel Amour,48.87963106634556,2.339414656162262,Hotel
327,[],48.8775664,2.3408453,Caillebotte,48.87711755573471,2.340604279183831,French Restaurant
328,[],48.8775664,2.3408453,So Nat,48.87627724467217,2.3386138527194253,Vegetarian / Vegan Restaurant
329,[],48.8775664,2.3408453,Hotel Palm - Astotel,48.87759781100381,2.34343163341444,Hotel
330,[],48.8775664,2.3408453,Les Saisons,48.87666111519946,2.340131986748549,French Restaurant
331,[],48.8775664,2.3408453,La Palanche D'âulac,48.878265,2.3425803,Vegetarian / Vegan Restaurant
332,[],48.8775664,2.3408453,Chez Vous,48.877769815283,2.339928231903055,Lounge
333,[],48.8775664,2.3408453,Place Saint-Georges,48.878408,2.337575,Plaza
334,[],48.8775664,2.3408453,Belle Maison,48.87948782651649,2.3397140051683203,French Restaurant
335,[],48.8775664,2.3408453,Le Rouge et le Verre,48.87636872523512,2.34118290245533,Wine Bar
336,[],48.8775664,2.3408453,Hôtel Amour,48.87963106634556,2.339414656162262,Hotel
337,[],48.8670809,2.3828134999999997,Le Perchoir,48.86539459040108,2.3818323879276817,Cocktail Bar
338,[],48.8670809,2.3828134999999997,Scoop Me a Cookie,48.86610266108915,2.3816984937596866,Dessert Shop
339,[],48.8670809,2.3828134999999997,Le Taïs,48.866278,2.3832,Moroccan Restaurant
340,[],48.8670809,2.3828134999999997,La Fine Mousse,48.86484533183731,2.381806969642639,Beer Bar
341,[],48.8670809,2.3828134999999997,Cô My Cantine,48.86749519691833,2.384665565397106,Vietnamese Restaurant
342,[],48.8670809,2.3828134999999997,Les Trois 8,48.86666269019059,2.385545969009399,Bar
343,[],48.8670809,2.3828134999999997,Les Idiots,48.86573117113606,2.3842041039129684,Bar
344,[],48.8670809,2.3828134999999997,Le Food Market,48.86799067682317,2.382063149377062,Street Food Gathering
345,[],48.8670809,2.3828134999999997,Le Saint Sauveur,48.86644213310423,2.3853048584581478,Rock Club
346,[],48.8670809,2.3828134999999997,Au poulet braisé,48.86753509289181,2.3833282361880808,African Restaurant
347,[],48.8794073,2.3579687999999996,Le Delly's,48.878458299848,2.357852395267173,African Restaurant
348,[],48.8794073,2.3579687999999996,St Christopher's Inn Gare du Nord,48.879256861423656,2.357995379355746,Hostel
349,[],48.8794073,2.3579687999999996,Saravanaa Bhavan,48.87993491192538,2.3574035456877773,Indian Restaurant
350,[],48.8794073,2.3579687999999996,25hours Hotel Terminus Nord,48.879796148176965,2.3548049184197883,Hotel
351,[],48.8794073,2.3579687999999996,NENI Paris,48.87960637123196,2.3549312353134155,Israeli Restaurant
352,[],48.8794073,2.3579687999999996,Marks & Spencer Food,48.87674195537729,2.358486072371823,Food & Drink Shop
353,[],48.8794073,2.3579687999999996,L'Étoile du Nord par Thierry Marx,48.88024894020012,2.3564205085950505,French Restaurant
354,[],48.8794073,2.3579687999999996,Marché Saint-Quentin,48.876830665853085,2.355233825623974,Farmers Market
355,[],48.8794073,2.3579687999999996,Hokkaido,48.87818728445505,2.35555404953646,Japanese Restaurant
356,[],48.8794073,2.3579687999999996,Yamada,48.87892705245847,2.3623045515396033,Japanese Restaurant
357,[],48.839369700000006,2.3270221,Le Plomb du Cantal,48.84065067367573,2.324395837410799,Auvergne Restaurant
358,[],48.839369700000006,2.3270221,Crêperie Josselin,48.84170441545747,2.325410842895508,Creperie
359,[],48.839369700000006,2.3270221,Villa Modigliani,48.8412353619644,2.3281587118908216,Hotel
360,[],48.839369700000006,2.3270221,Les Grillades de Buenos Aires,48.8420735962489,2.3255110259597798,Argentinian Restaurant
361,[],48.839369700000006,2.3270221,Le Bistrot des Campagnes,48.84098062942383,2.3307818651488605,French Restaurant
362,[],48.839369700000006,2.3270221,Rosebud,48.841734749290225,2.328106301780606,Cocktail Bar
363,[],48.839369700000006,2.3270221,Amorino,48.841170659456644,2.3246667891914212,Ice Cream Shop
364,[],48.839369700000006,2.3270221,La Crêperie Bretonne,48.84198168031282,2.3254164383990767,Creperie
365,[],48.839369700000006,2.3270221,Kapunka,48.841423,2.325872,Thai Restaurant
366,[],48.839369700000006,2.3270221,Bobino,48.839870590794064,2.323256246213356,Comedy Club
367,[],48.8609677,2.315073,Esplanade des Invalides,48.86055924945091,2.313549880380462,Plaza
368,[],48.8609677,2.315073,Chez Françoise,48.86192434688699,2.3144443797783487,French Restaurant
369,[],48.8609677,2.315073,Berges de Seine – Rive gauche,48.8630533475824,2.3135475165272785,Pedestrian Plaza
370,[],48.8609677,2.315073,Rosa Bonheur sur Seine,48.86322568698965,2.315520425767086,Beer Garden
371,[],48.8609677,2.315073,Place des Invalides,48.85863052623177,2.3129439353942867,Plaza
372,[],48.8609677,2.315073,Le Divellec,48.860940430438774,2.311804102265002,French Restaurant
373,[],48.8609677,2.315073,Garance,48.86000692667597,2.315283874562083,French Restaurant
374,[],48.8609677,2.315073,Le Bourbon,48.860626335829316,2.318962812423706,French Restaurant
375,[],48.8609677,2.315073,Flow,48.86334213394012,2.3148230736543423,Music Venue
376,[],48.8609677,2.315073,David Toutain,48.86019458411276,2.3096224857629672,French Restaurant
377,[],48.858221,2.3897289,Little Hanoï,48.85822408427245,2.388305881508868,Vietnamese Restaurant
378,[],48.858221,2.3897289,Pan Piper Live,48.858147932621975,2.3887255243432826,Music Venue
379,[],48.858221,2.3897289,Outland Bar,48.85560692606166,2.387160023020572,Beer Bar
380,[],48.858221,2.3897289,L'Artiste,48.85937998866867,2.3866483017914173,French Restaurant
381,[],48.858221,2.3897289,Nanchang,48.855238811196365,2.3878934867998907,Jiangxi Restaurant
382,[],48.858221,2.3897289,Q Bar,48.85940949003007,2.3869098724063127,Thai Restaurant
383,[],48.858221,2.3897289,le Purgatoire,48.859314948658444,2.389101087356707,Bar
384,[],48.858221,2.3897289,Yard,48.85823317811163,2.388267246372404,French Restaurant
385,[],48.858221,2.3897289,Bistrot Mélac,48.85553986944972,2.386805171615574,Wine Bar
386,[],48.858221,2.3897289,Biocoop Le Retour à la Terre,48.857176125584374,2.3904048313014203,Organic Grocery
387,[],48.858221,2.3897289,Little Hanoï,48.85822408427245,2.388305881508868,Vietnamese Restaurant
388,[],48.858221,2.3897289,Pan Piper Live,48.858147932621975,2.3887255243432826,Music Venue
389,[],48.858221,2.3897289,Outland Bar,48.85560692606166,2.387160023020572,Beer Bar
390,[],48.858221,2.3897289,L'Artiste,48.85937998866867,2.3866483017914173,French Restaurant
391,[],48.858221,2.3897289,Nanchang,48.855238811196365,2.3878934867998907,Jiangxi Restaurant
392,[],48.858221,2.3897289,Q Bar,48.85940949003007,2.3869098724063127,Thai Restaurant
393,[],48.858221,2.3897289,le Purgatoire,48.859314948658444,2.389101087356707,Bar
394,[],48.858221,2.3897289,Yard,48.85823317811163,2.388267246372404,French Restaurant
395,[],48.858221,2.3897289,Bistrot Mélac,48.85553986944972,2.386805171615574,Wine Bar
396,[],48.858221,2.3897289,Biocoop Le Retour à la Terre,48.857176125584374,2.3904048313014203,Organic Grocery
397,[],48.8827635,2.3411863,Le Trianon,48.882853951515685,2.3431401282852162,Concert Hall
398,[],48.8827635,2.3411863,La Cigale,48.88235807415479,2.340148479356173,Music Venue
399,[],48.8827635,2.3411863,La Cure Gourmande,48.883474359379306,2.3437517881393433,Bakery
400,[],48.8827635,2.3411863,Seb'on,48.883531492564614,2.3403039011596407,French Restaurant
401,[],48.8827635,2.3411863,Élysée Montmartre,48.882969142186056,2.343803035741891,Music Venue
402,[],48.8827635,2.3411863,Pain Pain,48.88365091551599,2.33984112739563,Bakery
403,[],48.8827635,2.3411863,Petit Musée du Chocolat,48.88404371100612,2.3433293402194977,Chocolate Shop
404,[],48.8827635,2.3411863,Le Bon Bock,48.88278635001319,2.341899166100045,French Restaurant
405,[],48.8827635,2.3411863,B&M Montmartre,48.88432,2.3398995,Burger Joint
406,[],48.8827635,2.3411863,Maison Georges Larnicol,48.88399097394151,2.3433440923690796,Candy Store
407,[],48.8832395,2.3275639999999997,Cinéma des Cinéastes,48.88429274484065,2.327012258753519,Indie Movie Theater
408,[],48.8832395,2.3275639999999997,B Montmartre Hotel,48.883639547594015,2.3257366102557246,Hotel
409,[],48.8832395,2.3275639999999997,Hôtel Secret de Paris,48.88135560917052,2.3283197033978853,Hotel
410,[],48.8832395,2.3275639999999997,Librairie de Paris,48.88366503993073,2.327063019392942,Bookstore
411,[],48.8832395,2.3275639999999997,Les Caves Populaires,48.884790914957705,2.324702024792067,Wine Bar
412,[],48.8832395,2.3275639999999997,Le Bal,48.88528592627408,2.3272347450256348,Art Gallery
413,[],48.8832395,2.3275639999999997,L'Européen,48.883790601257445,2.3264154894399334,Music Venue
414,[],48.8832395,2.3275639999999997,Le Valois,48.88329886204296,2.3305605377977803,Cocktail Bar
415,[],48.8832395,2.3275639999999997,The Harp,48.88447097394604,2.3301093967704696,Pub
416,[],48.8832395,2.3275639999999997,Y.Izakaya,48.885335,2.32552,Noodle House
417,[],48.8774242,2.3229613,Hôtel Wilson Opéra,48.8771075634396,2.322004498301221,Hotel
418,[],48.8774242,2.3229613,Mandoobar,48.87947173008964,2.3211893745828847,Korean Restaurant
419,[],48.8774242,2.3229613,Marks & Spencer Food,48.875176512524945,2.323259790245409,Food & Drink Shop
420,[],48.8774242,2.3229613,Lazare Paris,48.876152962638564,2.325463998248296,Bistro
421,[],48.8774242,2.3229613,Hilton Paris Opéra,48.87557147635434,2.3255791218161455,Hotel
422,[],48.8774242,2.3229613,Neva Cuisine,48.88003878115313,2.3242129575886996,French Restaurant
423,[],48.8774242,2.3229613,La Pause Libanaise,48.874803786072405,2.325601517732832,Lebanese Restaurant
424,[],48.8774242,2.3229613,Certa,48.874828671317744,2.3259685823568708,Bar
425,[],48.8774242,2.3229613,Capriccio,48.87721889128329,2.3213063738778468,Italian Restaurant
426,[],48.8774242,2.3229613,Idol Hôtel by Elegancia,48.879428801041165,2.320321235229755,Hotel
427,[],48.828398799999995,2.3310717999999997,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
428,[],48.828398799999995,2.3310717999999997,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
429,[],48.828398799999995,2.3310717999999997,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
430,[],48.828398799999995,2.3310717999999997,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
431,[],48.828398799999995,2.3310717999999997,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
432,[],48.828398799999995,2.3310717999999997,Burger King,48.82906699462793,2.3275887966156006,Fast Food Restaurant
433,[],48.828398799999995,2.3310717999999997,Les Jardins Contini,48.82985616407166,2.3288484433629018,Italian Restaurant
434,[],48.828398799999995,2.3310717999999997,Fitness Park,48.82641440853055,2.3268814276647163,Gym
435,[],48.828398799999995,2.3310717999999997,Le Petit Club,48.83021045705487,2.33403062530242,Bar
436,[],48.828398799999995,2.3310717999999997,Lush,48.83163851408975,2.32984721660614,Cosmetics Shop
437,[],48.82448660000001,2.3488965,Biérocratie,48.82540433288979,2.34705116583509,Beer Store
438,[],48.82448660000001,2.3488965,Chez Papa,48.82483983986515,2.346863826574462,Southwestern French Restaurant
439,[],48.82448660000001,2.3488965,Le Circus,48.82590449254994,2.347176969051361,Café
440,[],48.82448660000001,2.3488965,Brun,48.82587853318644,2.350757839119947,Bakery
441,[],48.82448660000001,2.3488965,La Folie en Tête,48.82757341292547,2.348275832727528,Bar
442,[],48.82448660000001,2.3488965,Piscine de la Butte aux Cailles,48.827145855798975,2.3523670434951782,Pool
443,[],48.82448660000001,2.3488965,Chez Gladines,48.828812537356136,2.3506008088588715,Basque Restaurant
444,[],48.82448660000001,2.3488965,Chez Yong,48.82392745476851,2.3507131384891213,Chinese Restaurant
445,[],48.82448660000001,2.3488965,Le Temps des Cerises,48.82775755139037,2.350459846024939,French Restaurant
446,[],48.82448660000001,2.3488965,Le Bouche à Oreille,48.827617559349854,2.3522128560030446,Bistro
447,[],48.87167720000001,2.3108842000000003,Le Matignon,48.869708,2.310968,French Restaurant
448,[],48.87167720000001,2.3108842000000003,Kokohana,48.86998493295063,2.3107391595840454,Japanese Restaurant
449,[],48.87167720000001,2.3108842000000003,Gagosian Gallery,48.870204276593824,2.311374761711987,Art Gallery
450,[],48.87167720000001,2.3108842000000003,Jipangue,48.87223786319697,2.3090654611587524,Japanese Restaurant
451,[],48.87167720000001,2.3108842000000003,Christie's (Paris Saleroom),48.870046326033886,2.31189166307003,Art Gallery
452,[],48.87167720000001,2.3108842000000003,adidas Store,48.86971257859467,2.309157504299151,Sporting Goods Shop
453,[],48.87167720000001,2.3108842000000003,Market,48.87028309477477,2.3121634125709534,French Restaurant
454,[],48.87167720000001,2.3108842000000003,Hôtel La Réserve,48.86976263362971,2.3132845759391785,Hotel
455,[],48.87167720000001,2.3108842000000003,Le Carré Élysée,48.87008219592311,2.310124105310377,French Restaurant
456,[],48.87167720000001,2.3108842000000003,Hôtel Bradford-Élysées,48.8728555855504,2.3080905019919284,Hotel
457,[],48.8884694,2.3534488999999996,Lomi,48.890338344767294,2.3552834972076506,Coffee Shop
458,[],48.8884694,2.3534488999999996,Le Myrha,48.88681498754863,2.3508915093464093,Vegetarian / Vegan Restaurant
459,[],48.8884694,2.3534488999999996,Boulangerie Tembely,48.88710591052798,2.3534799594796083,Bakery
460,[],48.8884694,2.3534488999999996,Omadis,48.88845524106903,2.3534105394475944,Bar
461,[],48.8884694,2.3534488999999996,La Régulière,48.886934993008765,2.352711707353592,Bookstore
462,[],48.8884694,2.3534488999999996,L'Olympic Café,48.8878724620996,2.3536377400159836,Bar
463,[],48.8884694,2.3534488999999996,Sacrée Fleur,48.88753024783089,2.347826713825131,French Restaurant
464,[],48.8884694,2.3534488999999996,À La Bière Comme À La Bière,48.88855959563426,2.3475792453506568,Beer Store
465,[],48.8884694,2.3534488999999996,Institut des Cultures d'Islam,48.888514912689274,2.3562000403189605,Art Gallery
466,[],48.8884694,2.3534488999999996,Les Trois Frères,48.887637586109356,2.3534482661698033,French Restaurant
467,[],48.8755997,2.3996904,Le Réfectoire,48.873382309087944,2.4011054482692207,Food Truck
468,[],48.8755997,2.3996904,kelbongoo!,48.87294749404228,2.3997820672913694,Market
469,[],48.8755997,2.3996904,Aarchna,48.87243106012568,2.399448865893659,Indian Restaurant
470,[],48.8755997,2.3996904,Chéri-Chérie,48.872924990495356,2.4047786028251243,Diner
471,[],48.8755997,2.3996904,Monoprix,48.87775949496963,2.3946279287338257,Supermarket
472,[],48.8755997,2.3996904,Star Kebap,48.87546,2.398096,Doner Restaurant
473,[],48.8755997,2.3996904,Théâtre des Enfants Terribles,48.874299982490655,2.397174850214789,Theater
474,[],48.8755997,2.3996904,Franprix,48.87713,2.40199,Supermarket
475,[],48.8755997,2.3996904,Tabac des Pyrénées,48.87343786896922,2.3988984150615225,Smoke Shop
476,[],48.8755997,2.3996904,Place des Cordes,48.87766295209024,2.3983888760749705,Martial Arts Dojo
477,[],48.8259327,2.3317996,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
478,[],48.8259327,2.3317996,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
479,[],48.8259327,2.3317996,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
480,[],48.8259327,2.3317996,Fitness Park,48.82641440853055,2.3268814276647163,Gym
481,[],48.8259327,2.3317996,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
482,[],48.8259327,2.3317996,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
483,[],48.8259327,2.3317996,Kazoku,48.826012,2.3317,Sushi Restaurant
484,[],48.8259327,2.3317996,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
485,[],48.8259327,2.3317996,Burger King,48.82906699462793,2.3275887966156006,Fast Food Restaurant
486,[],48.8259327,2.3317996,Il Far'niente,48.82362335218033,2.330605664073317,Italian Restaurant
487,[],48.8255732,2.3277215,Fitness Park,48.82641440853055,2.3268814276647163,Gym
488,[],48.8255732,2.3277215,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
489,[],48.8255732,2.3277215,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
490,[],48.8255732,2.3277215,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
491,[],48.8255732,2.3277215,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
492,[],48.8255732,2.3277215,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
493,[],48.8255732,2.3277215,Mercure Paris Alésia,48.82378015380511,2.3240697383880615,Hotel
494,[],48.8255732,2.3277215,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
495,[],48.8255732,2.3277215,Burger King,48.82906699462793,2.3275887966156006,Fast Food Restaurant
496,[],48.8255732,2.3277215,La Bocca,48.82376,2.323583,Italian Restaurant
497,[],48.863566299999995,2.4039909,Huitzilin,48.86503447431734,2.4050770044185326,Mexican Restaurant
498,[],48.863566299999995,2.4039909,Mama Shelter,48.859759906601184,2.402781844139099,Hotel
499,[],48.863566299999995,2.4039909,Le Papillon,48.86167629839684,2.405697641204169,French Restaurant
500,[],48.863566299999995,2.4039909,Le Comptoir des Mots,48.86430223760641,2.3989765016175695,Bookstore
501,[],48.863566299999995,2.4039909,Place Gambetta,48.864915,2.398482,Plaza
502,[],48.863566299999995,2.4039909,La Colline – Théâtre National,48.86451995376575,2.397468388080597,Theater
503,[],48.863566299999995,2.4039909,Mama Shelter Rooftop,48.85987092088892,2.4026192655292626,Roof Deck
504,[],48.863566299999995,2.4039909,Le Chantefable,48.86632788119125,2.3997668584781793,Brasserie
505,[],48.863566299999995,2.4039909,Le Bistro du Parisien,48.863609313964844,2.4037320613861084,Bistro
506,[],48.863566299999995,2.4039909,Bar Mama Shelter,48.859819866691566,2.4025623704217014,Lounge
507,[],48.863566299999995,2.4039909,Huitzilin,48.86503447431734,2.4050770044185326,Mexican Restaurant
508,[],48.863566299999995,2.4039909,Mama Shelter,48.859759906601184,2.402781844139099,Hotel
509,[],48.863566299999995,2.4039909,Le Papillon,48.86167629839684,2.405697641204169,French Restaurant
510,[],48.863566299999995,2.4039909,Le Comptoir des Mots,48.86430223760641,2.3989765016175695,Bookstore
511,[],48.863566299999995,2.4039909,Place Gambetta,48.864915,2.398482,Plaza
512,[],48.863566299999995,2.4039909,La Colline – Théâtre National,48.86451995376575,2.397468388080597,Theater
513,[],48.863566299999995,2.4039909,Mama Shelter Rooftop,48.85987092088892,2.4026192655292626,Roof Deck
514,[],48.863566299999995,2.4039909,Le Chantefable,48.86632788119125,2.3997668584781793,Brasserie
515,[],48.863566299999995,2.4039909,Le Bistro du Parisien,48.863609313964844,2.4037320613861084,Bistro
516,[],48.863566299999995,2.4039909,Bar Mama Shelter,48.859819866691566,2.4025623704217014,Lounge
517,[],48.882364100000004,2.3822691000000003,Belvédère des Buttes-Chaumont,48.88101397324833,2.38315612077713,Scenic Lookout
518,[],48.882364100000004,2.3822691000000003,Le Pavillon du Lac,48.88077474543662,2.3809942603111263,French Restaurant
519,[],48.882364100000004,2.3822691000000003,Parc des Buttes-Chaumont,48.87987272502814,2.382016181945801,Park
520,[],48.882364100000004,2.3822691000000003,Les Chics Types,48.88387343989945,2.380440037476594,French Restaurant
521,[],48.882364100000004,2.3822691000000003,L'Atlantide,48.8830378,2.3809908,Moroccan Restaurant
522,[],48.882364100000004,2.3822691000000003,Rosa Bonheur,48.880064367728245,2.3863374688789447,Beer Garden
523,[],48.882364100000004,2.3822691000000003,Piscine Édouard Pailleron,48.880950367461054,2.3779213088238977,Pool
524,[],48.882364100000004,2.3822691000000003,Temple de la Sibylle,48.88103690378033,2.3830582201480865,Historic Site
525,[],48.882364100000004,2.3822691000000003,TDTF Paris,48.88446962849662,2.3787358942075825,Bar
526,[],48.882364100000004,2.3822691000000003,Quedubon,48.87809233944948,2.384332326627568,Restaurant
527,[],48.8228157,2.3405299,Parc Montsouris,48.822307367357325,2.337555885314941,Park
528,[],48.8228157,2.3405299,La Fabrique aux Gourmandises,48.820959336294436,2.343163136001436,Bakery
529,[],48.8228157,2.3405299,Le Pavillon Montsouris,48.8222232156409,2.3404056750863917,French Restaurant
530,[],48.8228157,2.3405299,Le Jardin de Montsouris,48.82095768372041,2.341161813839167,Vietnamese Restaurant
531,[],48.8228157,2.3405299,Shinotaku,48.82658533281174,2.341207478282025,Japanese Restaurant
532,[],48.8228157,2.3405299,Pizza Caravelle,48.82686094854891,2.3391977773615937,Italian Restaurant
533,[],48.8228157,2.3405299,Café Chin-Chin,48.82410069033489,2.335929303629519,Restaurant
534,[],48.8228157,2.3405299,Le Fleurus,48.81968136703429,2.3430080393611394,Pub
535,[],48.8228157,2.3405299,Théâtre de la Cité Internationale,48.81911441550934,2.3383283615112305,Theater
536,[],48.8228157,2.3405299,Place Coluche,48.8263,2.341846,Plaza
537,[],48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
538,[],48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
539,[],48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
540,[],48.8248102,2.3288031000000005,Palais de Vandan,48.82402246706412,2.3283274906819607,Indian Restaurant
541,[],48.8248102,2.3288031000000005,Dominique Saibron,48.827965469438865,2.327375982409535,Bakery
542,[],48.8248102,2.3288031000000005,Mercure Paris Alésia,48.82378015380511,2.3240697383880615,Hotel
543,[],48.8248102,2.3288031000000005,Marks & Spencer Food,48.82851255587255,2.3278623819351196,Food & Drink Shop
544,[],48.8248102,2.3288031000000005,Il Far'niente,48.82362335218033,2.330605664073317,Italian Restaurant
545,[],48.8248102,2.3288031000000005,Hotel Max,48.82785950289451,2.3298981047984046,Hotel
546,[],48.8248102,2.3288031000000005,La Bocca,48.82376,2.323583,Italian Restaurant
547,[],48.8248102,2.3288031000000005,Fitness Park,48.82641440853055,2.3268814276647163,Gym
548,[],48.8248102,2.3288031000000005,Le Verre Siffleur,48.82782128890613,2.328700120057296,French Restaurant
549,[],48.8248102,2.3288031000000005,La Fabrica,48.827710904276856,2.3278194665908813,Pizza Place
